2025-05-05 10:57:09.1272|Debug|ECommerce.API.Program|init main |URL: |Action: 
        SELECT p.Id, p.Brand, p.CategoryId, p.Color, p.CreatedAt, p.Description, p.Dimensions, p.DiscountRate, p.ImageUrl, p.IsActive, p.Material, p.Model, p.Price, p.ProductCode, p.SellerId, p.SoldCount, p.Stock, p.Tags, p.ViewsCount, p.WarrantyPeriod, p.Weight, c.Id, c.BaseCode, c.Name, c.Prefix, u.Id, u.Address, u.CreatedAt, u.Email, u.FirstName, u.IsActive, u.LastLoginAt, u.LastName, u.PasswordHash, u.PhoneNumber, u.ProfileImageUrl, u.Role, u.Username, s.UserId, s.AverageRating, s.IsActive, s.IsVerified, s.ShopAddress, s.ShopBannerUrl, s.ShopDescription, s.ShopEmail, s.ShopLogoUrl, s.ShopName, s.ShopPhoneNumber, s.TotalReviews
        FROM Products AS p
        INNER JOIN Categories AS c ON p.CategoryId == c.Id
        INNER JOIN Users AS u ON p.SellerId == u.Id
        LEFT JOIN SellerProfiles AS s ON u.Id == s.UserId, 
        False, 
        new HashSet<string>(
            new string[]{ }, 
            StringComparer.Ordinal
        )
    )].GetRelationalCommandTemplate(parameters), 
    readerColumns: null, 
    shaper: (queryContext, dataReader, resultContext, resultCoordinator) => 
    {
        Product entity;
        Category entity;
        User entity;
        SellerProfile entity;
        entity = 
        {
            MaterializationContext materializationContext1;
            IEntityType entityType1;
            Product instance1;
            materializationContext1 = new MaterializationContext(
                [LIFTABLE Constant: ValueBuffer | Resolver: _ => (object)ValueBuffer.Empty], 
                queryContext.Context
            );
            instance1 = default(Product);
            (object)dataReader.GetInt32(0) != null ? 
            {
                ISnapshot shadowSnapshot1;
                shadowSnapshot1 = [LIFTABLE Constant: Snapshot | Resolver: _ => Snapshot.Empty];
                entityType1 = [LIFTABLE Constant: EntityType: Product | Resolver: namelessParameter{0} => namelessParameter{0}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product")];
                instance1 = switch (entityType1)
                {
                    case [LIFTABLE Constant: EntityType: Product | Resolver: namelessParameter{1} => namelessParameter{1}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product")]: 
                        {
                            return 
                            {
                                Product instance;
                                instance = new Product();
                                instance.<Id>k__BackingField = dataReader.GetInt32(0);
                                instance.<Brand>k__BackingField = dataReader.GetString(1);
                                instance.<CategoryId>k__BackingField = dataReader.GetInt32(2);
                                instance.<Color>k__BackingField = dataReader.IsDBNull(3) ? default(string) : dataReader.GetString(3);
                                instance.<CreatedAt>k__BackingField = dataReader.GetDateTime(4);
                                instance.<Description>k__BackingField = dataReader.GetString(5);
                                instance.<Dimensions>k__BackingField = dataReader.IsDBNull(6) ? default(string) : dataReader.GetString(6);
                                instance.<DiscountRate>k__BackingField = dataReader.GetDouble(7);
                                instance.<ImageUrl>k__BackingField = dataReader.IsDBNull(8) ? default(string) : dataReader.GetString(8);
                                instance.<IsActive>k__BackingField = dataReader.GetBoolean(9);
                                instance.<Material>k__BackingField = dataReader.IsDBNull(10) ? default(string) : dataReader.GetString(10);
                                instance.<Model>k__BackingField = dataReader.GetString(11);
                                instance.<Price>k__BackingField = dataReader.GetDecimal(12);
                                instance.<ProductCode>k__BackingField = dataReader.IsDBNull(13) ? default(string) : dataReader.GetString(13);
                                instance.<SellerId>k__BackingField = dataReader.GetInt32(14);
                                instance.<SoldCount>k__BackingField = dataReader.GetInt32(15);
                                instance._stock = dataReader.GetInt32(16);
                                instance.<Tags>k__BackingField = dataReader.IsDBNull(17) ? default(string) : dataReader.GetString(17);
                                instance.<ViewsCount>k__BackingField = dataReader.GetInt32(18);
                                instance.<WarrantyPeriod>k__BackingField = dataReader.IsDBNull(19) ? default(int?) : (int?)dataReader.GetInt32(19);
                                instance.<Weight>k__BackingField = dataReader.IsDBNull(20) ? default(double?) : (double?)dataReader.GetDouble(20);
                                (instance is IInjectableService) ? ((IInjectableService)instance).Injected(
                                    context: materializationContext1.Context, 
                                    entity: instance, 
                                    queryTrackingBehavior: NoTracking, 
                                    structuralType: [LIFTABLE Constant: EntityType: Product | Resolver: namelessParameter{2} => namelessParameter{2}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product")]) : default(void);
                                return instance;
                            }}
                    default: 
                        default(Product)
                }
                ;
                return instance1;
            } : 
            {
                object[] keyValues1;
                keyValues1 = new object[]{ (object)dataReader.GetInt32(0) };
                return ShapedQueryCompilingExpressionVisitor.CreateNullKeyValueInNoTrackingQuery(
                    entityType: [LIFTABLE Constant: EntityType: Product | Resolver: namelessParameter{3} => namelessParameter{3}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product")], 
                    properties: [LIFTABLE Constant: List<RuntimeProperty> { Property: Product.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd } | Resolver: c => c.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product").FindPrimaryKey().Properties], 
                    keyValues: keyValues1);
            };
            return instance1;
        };
        entity = 
        {
            MaterializationContext materializationContext2;
            IEntityType entityType2;
            Category instance2;
            materializationContext2 = new MaterializationContext(
                [LIFTABLE Constant: ValueBuffer | Resolver: _ => (object)ValueBuffer.Empty], 
                queryContext.Context
            );
            instance2 = default(Category);
            (object)dataReader.GetInt32(21) != null ? 
            {
                ISnapshot shadowSnapshot2;
                shadowSnapshot2 = [LIFTABLE Constant: Snapshot | Resolver: _ => Snapshot.Empty];
                entityType2 = [LIFTABLE Constant: EntityType: Category | Resolver: namelessParameter{4} => namelessParameter{4}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Category")];
                instance2 = switch (entityType2)
                {
                    case [LIFTABLE Constant: EntityType: Category | Resolver: namelessParameter{5} => namelessParameter{5}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Category")]: 
                        {
                            return 
                            {
                                Category instance;
                                instance = new Category();
                                instance.<Id>k__BackingField = dataReader.GetInt32(21);
                                instance.<BaseCode>k__BackingField = dataReader.GetString(22);
                                instance.<Name>k__BackingField = dataReader.GetString(23);
                                instance.<Prefix>k__BackingField = dataReader.GetString(24);
                                (instance is IInjectableService) ? ((IInjectableService)instance).Injected(
                                    context: materializationContext2.Context, 
                                    entity: instance, 
                                    queryTrackingBehavior: NoTracking, 
                                    structuralType: [LIFTABLE Constant: EntityType: Category | Resolver: namelessParameter{6} => namelessParameter{6}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Category")]) : default(void);
                                return instance;
                            }}
                    default: 
                        default(Category)
                }
                ;
                return instance2;
            } : 
            {
                object[] keyValues2;
                keyValues2 = new object[]{ (object)dataReader.GetInt32(21) };
                return ShapedQueryCompilingExpressionVisitor.CreateNullKeyValueInNoTrackingQuery(
                    entityType: [LIFTABLE Constant: EntityType: Category | Resolver: namelessParameter{7} => namelessParameter{7}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Category")], 
                    properties: [LIFTABLE Constant: List<RuntimeProperty> { Property: Category.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd } | Resolver: c => c.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Category").FindPrimaryKey().Properties], 
                    keyValues: keyValues2);
            };
            return instance2;
        };
        entity = 
        {
            MaterializationContext materializationContext3;
            IEntityType entityType3;
            User instance3;
            materializationContext3 = new MaterializationContext(
                [LIFTABLE Constant: ValueBuffer | Resolver: _ => (object)ValueBuffer.Empty], 
                queryContext.Context
            );
            instance3 = default(User);
            (object)dataReader.GetInt32(25) != null ? 
            {
                ISnapshot shadowSnapshot3;
                shadowSnapshot3 = [LIFTABLE Constant: Snapshot | Resolver: _ => Snapshot.Empty];
                entityType3 = [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{8} => namelessParameter{8}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")];
                instance3 = switch (entityType3)
                {
                    case [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{9} => namelessParameter{9}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")]: 
                        {
                            return 
                            {
                                User instance;
                                instance = new User();
                                instance.<Id>k__BackingField = dataReader.GetInt32(25);
                                instance.<Address>k__BackingField = dataReader.IsDBNull(26) ? default(string) : dataReader.GetString(26);
                                instance.<CreatedAt>k__BackingField = dataReader.GetDateTime(27);
                                instance.<Email>k__BackingField = dataReader.GetString(28);
                                instance.<FirstName>k__BackingField = dataReader.IsDBNull(29) ? default(string) : dataReader.GetString(29);
                                instance.<IsActive>k__BackingField = dataReader.GetBoolean(30);
                                instance.<LastLoginAt>k__BackingField = dataReader.IsDBNull(31) ? default(DateTime?) : (DateTime?)dataReader.GetDateTime(31);
                                instance.<LastName>k__BackingField = dataReader.IsDBNull(32) ? default(string) : dataReader.GetString(32);
                                instance.<PasswordHash>k__BackingField = dataReader.GetString(33);
                                instance.<PhoneNumber>k__BackingField = dataReader.IsDBNull(34) ? default(string) : dataReader.GetString(34);
                                instance.<ProfileImageUrl>k__BackingField = dataReader.IsDBNull(35) ? default(string) : dataReader.GetString(35);
                                instance.<Role>k__BackingField = dataReader.GetString(36);
                                instance.<Username>k__BackingField = dataReader.GetString(37);
                                (instance is IInjectableService) ? ((IInjectableService)instance).Injected(
                                    context: materializationContext3.Context, 
                                    entity: instance, 
                                    queryTrackingBehavior: NoTracking, 
                                    structuralType: [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{10} => namelessParameter{10}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")]) : default(void);
                                return instance;
                            }}
                    default: 
                        default(User)
                }
                ;
                return instance3;
            } : 
            {
                object[] keyValues3;
                keyValues3 = new object[]{ (object)dataReader.GetInt32(25) };
                return ShapedQueryCompilingExpressionVisitor.CreateNullKeyValueInNoTrackingQuery(
                    entityType: [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{11} => namelessParameter{11}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")], 
                    properties: [LIFTABLE Constant: List<RuntimeProperty> { Property: User.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd } | Resolver: c => c.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User").FindPrimaryKey().Properties], 
                    keyValues: keyValues3);
            };
            return instance3;
        };
        entity = 
        {
            MaterializationContext materializationContext4;
            IEntityType entityType4;
            SellerProfile instance4;
            materializationContext4 = new MaterializationContext(
                [LIFTABLE Constant: ValueBuffer | Resolver: _ => (object)ValueBuffer.Empty], 
                queryContext.Context
            );
            instance4 = default(SellerProfile);
            dataReader.IsDBNull(38) ? default(object) : (object)dataReader.GetInt32(38) != null ? 
            {
                ISnapshot shadowSnapshot4;
                shadowSnapshot4 = [LIFTABLE Constant: Snapshot | Resolver: _ => Snapshot.Empty];
                entityType4 = [LIFTABLE Constant: EntityType: SellerProfile | Resolver: namelessParameter{12} => namelessParameter{12}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.SellerProfile")];
                instance4 = switch (entityType4)
                {
                    case [LIFTABLE Constant: EntityType: SellerProfile | Resolver: namelessParameter{13} => namelessParameter{13}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.SellerProfile")]: 
                        {
                            return 
                            {
                                SellerProfile instance;
                                instance = new SellerProfile();
                                instance.<UserId>k__BackingField = dataReader.IsDBNull(38) ? default(int) : dataReader.GetInt32(38);
                                instance.<AverageRating>k__BackingField = dataReader.IsDBNull(39) ? default(decimal) : dataReader.GetDecimal(39);
                                instance.<IsActive>k__BackingField = dataReader.IsDBNull(40) ? default(bool) : dataReader.GetBoolean(40);
                                instance.<IsVerified>k__BackingField = dataReader.IsDBNull(41) ? default(bool) : dataReader.GetBoolean(41);
                                instance.<ShopAddress>k__BackingField = dataReader.IsDBNull(42) ? default(string) : dataReader.GetString(42);
                                instance.<ShopBannerUrl>k__BackingField = dataReader.IsDBNull(43) ? default(string) : dataReader.GetString(43);
                                instance.<ShopDescription>k__BackingField = dataReader.IsDBNull(44) ? default(string) : dataReader.GetString(44);
                                instance.<ShopEmail>k__BackingField = dataReader.IsDBNull(45) ? default(string) : dataReader.GetString(45);
                                instance.<ShopLogoUrl>k__BackingField = dataReader.IsDBNull(46) ? default(string) : dataReader.GetString(46);
